,Price,Area,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Jogging Track,Swimming Pool,Average_price_per_sq_ft,Andheri,Badlapur,Boisar,Borivali,Chembur,Dahisar,Dombivli,Ghatkopar,Goregaon,Kalyan,Kamothe,Kandivali,Kharghar,Malad,Mira Road,Mulund,Naigaon,Nala Sopara,Panvel,Parle,Powai,Taloja,Thane,Ulwe,Vasai,Virar
4332,3300000,600,1,0,1,1,0,0,1,1,1,0,1,0,1,1,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1299,4400000,600,2,0,0,1,1,1,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,10000000,600,1,0,1,1,1,0,1,1,1,1,1,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1175,7500000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,13000000,600,1,0,1,1,0,0,0,1,1,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1605,11000000,600,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11445.64260945051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,9800000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2734,4200000,600,1,1,1,1,0,0,0,1,1,1,0,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2614,7800000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313,4800000,600,1,0,1,1,1,1,1,0,0,0,0,0,0,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,12500000,600,1,0,1,1,0,0,0,1,1,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,2010000,600,1,1,0,1,1,0,1,1,0,1,0,0,0,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,3600000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,3100000,600,1,0,1,0,1,0,1,1,0,0,0,1,1,1,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4095,2400000,600,1,0,0,1,0,0,0,1,0,1,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2127,8000000,600,1,0,1,1,1,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,5600000,600,1,0,1,1,0,0,0,1,1,0,1,0,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
765,13600000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,5200000,600,1,0,1,1,1,0,1,1,1,0,1,0,1,1,8324.771341463415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,8900000,600,1,0,0,1,0,0,0,1,0,1,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1268,4800000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,3600000,600,1,0,0,0,1,0,0,1,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3363,3500000,600,1,0,0,1,0,0,1,1,0,1,1,0,1,0,8172.410045428118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2955,3200000,600,1,0,1,1,0,0,1,1,0,0,1,0,1,1,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,11500000,600,1,0,1,1,1,1,1,0,0,0,0,0,0,0,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,5000000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,4925000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,2500000,600,1,0,0,1,0,1,1,1,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3281,5600000,600,1,0,1,1,0,0,0,1,1,1,1,0,1,1,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3293,9300000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
783,2650000,600,1,1,0,1,1,0,1,0,0,0,1,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,8900000,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,4500000,600,1,1,1,0,1,0,0,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,3300000,600,1,1,0,1,0,0,0,1,0,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,3250000,600,1,0,1,1,0,0,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,4500000,600,1,0,0,0,1,0,0,1,0,1,0,0,0,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4243,4400000,600,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3630,8000000,600,1,0,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3896,9000000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4082,7000000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
624,4600000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,3600000,600,1,0,1,1,1,1,1,0,0,0,1,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,3000000,600,1,0,1,1,1,1,1,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,4450000,600,1,0,1,1,0,0,0,1,1,1,0,0,0,1,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,6497000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,4500000,600,2,0,1,1,1,1,1,0,1,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,9200000,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4360,3250000,600,1,0,1,1,0,0,1,1,0,0,1,0,1,1,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2802,9199000,600,1,0,1,1,1,1,1,1,1,1,1,1,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3213,4000000,600,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
762,4800000,600,1,0,0,1,1,1,0,0,0,0,1,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,4200000,600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2163,3200000,600,1,0,1,1,0,0,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,5898000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,5300000,600,1,0,1,1,1,1,1,1,1,0,1,0,1,1,8324.771341463415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,8800000,600,1,0,1,1,1,0,1,1,1,1,1,0,1,1,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,8800000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1897,10000000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720,5500000,600,1,0,1,1,1,1,1,0,1,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,7300000,600,1,0,0,1,0,0,0,0,0,1,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1541,12000000,600,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11445.64260945051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,7950000,600,1,0,0,1,0,0,0,1,1,1,0,0,0,0,8172.410045428118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3844,2500000,600,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3081,7500000,600,1,0,0,1,0,0,1,1,1,1,1,1,1,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2288,7500000,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,8500000,600,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,12000000,600,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11445.64260945051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,9800000,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,3400000,600,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11378.827707167562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,7500000,600,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2271,10000000,600,1,0,1,1,1,0,1,1,1,1,0,0,1,1,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1163,4600000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,11200000,600,1,0,0,1,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,4000000,600,1,1,1,1,1,0,1,1,1,1,1,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3710,11100000,602,1,0,1,1,1,0,0,1,1,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3553,10000000,602,1,0,1,1,1,0,0,1,1,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600,4500000,603,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,3100000,605,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3818,9500000,605,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,5100000,605,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,3000000,605,1,0,1,1,1,1,1,1,1,1,1,0,1,1,8324.771341463415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,2178000,605,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3162,2950000,605,1,1,0,1,1,1,1,1,1,1,1,1,1,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2392,8000000,605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3253,2178000,605,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3267,2057000,605,1,1,1,0,1,0,1,1,1,1,1,1,1,1,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3282,6800000,605,1,0,1,1,1,0,1,0,1,1,1,0,1,1,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3152,4390000,606,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4338,3300000,607,1,0,1,1,0,0,1,1,1,0,1,0,1,1,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3782,3700000,607,1,0,0,1,0,0,0,1,1,1,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394,3550000,607,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,3500000,607,1,1,1,1,0,0,1,1,1,1,1,0,1,1,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,8600000,608,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11497.831148260064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,8200000,608,2,1,1,1,1,0,1,1,1,1,1,1,1,1,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2703,2551000,609,1,1,0,1,0,0,0,1,0,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1809,15500000,610,1,0,0,1,0,0,0,1,0,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,4500000,610,1,0,0,1,1,0,1,0,0,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2804,9800000,610,1,1,1,1,0,0,1,1,1,1,1,1,1,1,13218.2759846628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1946,10000000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,6450000,610,1,1,1,1,0,0,0,1,1,1,0,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,4500000,610,1,1,0,1,1,1,1,1,0,0,1,0,1,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,3675000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2440,3200000,610,1,0,1,1,1,0,1,1,1,1,0,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2629,9000000,610,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4412,18000000,610,1,0,0,1,0,0,0,1,0,1,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3168,2700000,610,1,0,1,1,1,0,1,1,0,0,1,0,1,1,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1318,4800000,610,2,0,0,1,1,1,0,0,0,0,1,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,4380000,610,2,0,0,0,1,1,0,0,0,0,1,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,2600000,610,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
615,4600000,610,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,4380000,610,2,0,0,1,1,1,0,0,0,0,1,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,3400000,610,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3164,3200000,610,1,0,0,1,0,0,0,1,0,1,0,0,0,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,6000000,610,1,0,1,1,1,1,1,0,0,0,0,0,0,0,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,2000000,610,1,1,0,1,0,0,0,0,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,12000000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3330,5350000,610,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
706,6500000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,15500000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,2700000,610,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
605,5600000,610,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,9800000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3309,3400000,610,1,0,1,1,1,0,1,1,0,1,1,1,1,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3000,14100000,611,2,1,0,1,1,0,1,0,0,1,0,0,1,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
852,5300000,612,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,3300000,612,2,0,0,1,1,1,0,0,0,0,1,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,15600000,613,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4184,18000000,614,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2089,13899999,614,2,1,1,1,1,0,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,3200000,615,1,0,1,1,0,0,1,1,0,0,0,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3193,3600000,615,1,0,0,1,1,0,1,1,0,1,1,0,1,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3070,3125000,615,1,1,1,1,1,0,1,1,1,1,0,1,1,1,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4133,2700000,615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1754,4800000,615,1,0,0,1,0,0,0,0,0,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,2574000,615,1,1,0,1,0,0,0,1,0,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2444,3200000,615,1,0,1,1,0,0,1,0,0,0,0,0,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1935,4399000,615,1,0,1,1,1,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,5300000,615,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,2767000,615,1,1,1,1,1,0,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,4299000,615,1,0,1,1,1,0,1,1,1,1,1,0,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2390,8600000,615,1,0,0,1,1,0,1,0,1,0,0,0,1,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
